ra,dec,z,Llim,Mstar,vstar,dist,Lx
132.9845,4.9128243,0.07688951,5.045453791014604e+40,40172720408.20394,123.2806,113.78055446816354,5.045453791014604e+40
132.98581,5.1335283,0.1274978,1.4832105874539423e+41,92155648037.94864,203.6016,74.21173244589546,1.4832105874539423e+41
132.99141,-0.08649082,0.114659,1.1799014119309086e+41,70110863983.54398,183.9033,161.4840911295874,1.1799014119309086e+41
132.99408,4.4161535,0.07175543,4.363259101591506e+40,29938309362.191086,108.6747,140.47343237116377,4.363259101591506e+40
132.99776,2.5434379,0.02847839,6.462027197530555e+39,934076406.9953078,80.06043,183.85492920316662,6.462027197530555e+39
133.00036,1.7362779,0.1248062,1.4163734422996416e+41,75757254430.57977,114.3169,45.51820267342339,1.4163734422996416e+41
133.00762,1.0832428,0.1078004,1.0336824507794914e+41,4281909456.8600683,106.3705,190.0475639646983,1.0336824507794914e+41
133.01257,1.4238239,0.05080883,2.1244050557570716e+40,33276021777.67612,72.86403,146.78697879596982,2.1244050557570716e+40
133.01946,-0.19713453,0.1277049,1.4884255640090287e+41,150129257601.33868,117.2041,139.2005405811809,1.4884255640090287e+41
133.02066,1.9638305,0.1075429,1.0284030639296574e+41,297999555688.5189,205.7283,282.14264901657594,1.0284030639296574e+41
133.02566,0.044689949,0.100263,8.853530777411415e+40,18583793269.123924,23.17311,218.71282268607746,8.853530777411415e+40
133.03393,2.0744747,0.105622,9.894957062444746e+40,108144705413.5549,133.5698,17.337846820332448,9.894957062444746e+40
133.04127,3.9509797,0.116183,1.2138703079128598e+41,68477756489.53862,188.2501,106.72009247137731,1.2138703079128598e+41
133.0422,2.8402317,0.02900149,6.706752559741606e+39,34096797444.769936,48.63349,148.2154750740844,6.706752559741606e+39
133.04312,-0.28033442,0.1089361,1.0571476396767467e+41,173965501664.64957,173.8742,117.59316739975706,1.0571476396767467e+41
133.04565,2.9527207,0.02894979,6.682354680291265e+39,408356472.1095368,69.38353,65.15491633230302,6.682354680291265e+39
133.04603,1.9440594,0.1077225,1.0320837137599907e+41,182752458354.4836,185.8749,143.01730504195606,1.0320837137599907e+41
133.04737,1.0969147,0.1465583,2.007351911929037e+41,133232020690.85283,202.261,117.96304875038811,2.007351911929037e+41
133.05048,2.2593817,0.09543809,7.970661225672508e+40,65939020401.238,80.336,156.5704502899351,7.970661225672508e+40
133.05531,1.4995216,0.03568026,1.0251001315408085e+40,1537397115.7158718,35.59923,164.69521263764358,1.0251001315408085e+40
133.06977,0.68111877,0.04106522,1.3685033398281462e+40,1711042359.3764806,70.57879,74.71852457311697,1.3685033398281462e+40
133.07097,3.729831,0.02204883,3.836946081241088e+39,722899779.0421004,20.42067,60.250418705501836,3.836946081241088e+39
133.08185,1.5971331,0.04497204,1.6505303446190098e+40,1864093694.3799703,33.66569,29.521356910281995,1.6505303446190098e+40
133.08294,5.4507201,0.09506756,7.904983275477365e+40,25022303673.166862,81.9836,14.213539976932838,7.904983275477365e+40
133.08522,-0.27766561,0.108794,1.0541955204834955e+41,81770639610.9355,224.7402,97.91156433366741,1.0541955204834955e+41
133.08727,5.9363559,0.03493864,9.818692424697462e+39,17472032327.263664,36.47713,468.7411409459203,9.818692424697462e+39
133.08854,1.2142387,0.07026377,4.1751270360053947e+40,18550167455.27262,186.2727,304.90724989082594,4.1751270360053947e+40
133.08937,1.9323103,0.08779199,6.675884952687041e+40,17010690950.416708,124.3431,64.24983822957978,6.675884952687041e+40
133.08957,2.1497834,0.09554186,7.989108870855723e+40,85894147980.89014,156.3894,153.46636359548853,7.989108870855723e+40
133.09091,5.9362732,0.03494083,9.819954666610099e+39,17237648.529162988,6.92677,476.1193304501185,9.819954666610099e+39
133.0946,-0.26367055,0.132957,1.6241592205713912e+41,94187895222.47653,125.5047,90.0422748031638,1.6241592205713912e+41
133.09686,4.0806862,0.07269356,4.483890685579187e+40,46343888216.54898,164.1949,138.38895635737842,4.483890685579187e+40
133.10292,0.89338013,0.0590741,2.905545232078517e+40,14449769455.38951,103.4836,236.33419207685733,2.905545232078517e+40
133.11072,5.0185101,0.1278149,1.4911996835332424e+41,121736577516.82162,129.6756,261.9203253784695,1.4911996835332424e+41
133.11185,0.74879973,0.05763323,2.759936588445915e+40,5303315923.943221,50.89266,76.90590615293051,2.759936588445915e+40
133.12291,4.0400301,0.07164323,4.348951336070242e+40,31656634888.074116,117.3099,156.82030148542003,4.348951336070242e+40
133.13101,0.85358085,0.01084987,9.13665396665514e+38,91699832.49404736,39.74505,57.97639474335153,9.13665396665514e+38
133.13789,3.044777,0.02920344,6.802498642554589e+39,1063374901.9028456,46.03238,156.31805601586603,6.802498642554589e+39
133.14132,-0.27430448,0.107293,1.023293939310995e+41,41964754559.086075,105.7019,92.6679300963895,1.023293939310995e+41
133.14717,-0.63349782,0.1049329,9.75742086431151e+40,44906119898.96464,175.8159,95.99106539515793,9.75742086431151e+40
133.15318,3.9707892,0.05929656,2.928384826502425e+40,32285045436.2452,63.8745,138.63593013167232,2.928384826502425e+40
133.15802,0.12611047,0.06614756,3.6792186326710243e+40,84396437884.27257,168.0296,160.2694346840538,3.6792186326710243e+40
133.1785,4.8129561,0.1284475,1.5072101974731826e+41,238315572081.26422,142.246,34.898805200800986,1.5072101974731826e+41
133.18234,0.10065931,0.06670874,3.744831132358242e+40,8243032713.070474,51.41372,34.17538773837693,3.744831132358242e+40
133.1889,1.9278437,0.1062904,1.0029389295866525e+41,75408959215.50377,117.8273,149.06210848052336,1.0029389295866525e+41
133.19006,3.5976432,0.02703154,5.809717745570709e+39,4604487348.923571,85.66235,94.11147493513826,5.809717745570709e+39
133.20226,3.925512,0.02800185,6.243197875651974e+39,3660301930.1371927,55.7467,16.734507454740687,6.243197875651974e+39
133.20654,3.1399754,0.03475429,9.712743983294145e+39,1729741108.9199598,33.3452,24.08553629385586,9.712743983294145e+39
133.20973,0.15799539,0.02568808,5.236204231638383e+39,723235518.0065775,17.20786,265.8580484034471,5.236204231638383e+39
133.21033,3.6991788,0.1394087,1.800163808861111e+41,79673648963.7748,174.3431,125.59969228044207,1.800163808861111e+41
133.21592,2.5736351,0.107133,1.0200302566034098e+41,71106738737.16817,185.2149,266.90332680910905,1.0200302566034098e+41
133.21595,1.6073646,0.1129643,1.1427623108146364e+41,33839326159.85363,65.18699,81.64151397980606,1.1427623108146364e+41
133.21925,4.8654711,0.07688782,5.045220323787792e+40,35540407553.46076,71.17619,95.16601022508543,5.045220323787792e+40
133.21971,3.2223495,0.09538054,7.960440498858108e+40,82485830494.59334,93.94953,30.928783045253823,7.960440498858108e+40
133.22156,1.0330141,0.05148159,2.183122849472749e+40,14084291965.654547,167.3462,131.20275913222983,2.183122849472749e+40
133.22413,5.3629323,0.05490579,2.495273814792946e+40,3065494637.80368,69.81644,219.3144584728544,2.495273814792946e+40
133.22894,0.023675338,0.1242536,1.4028666828145444e+41,106163642240.27235,161.5614,135.6370352205626,1.4028666828145444e+41
133.22914,3.1523409,0.03454218,9.591586114674407e+39,37230221317.32125,111.6118,127.84057843730432,9.591586114674407e+39
133.23042,3.49265,0.09551549,7.984418721024035e+40,48645041651.30167,65.54517,85.01757603618665,7.984418721024035e+40
133.23499,2.0127961,0.07453636,4.726075006140587e+40,11310252082.543253,63.6961,102.28275617163631,4.726075006140587e+40
133.23658,0.69977907,0.1088256,1.0548516093214911e+41,68877176930.37961,97.0797,33.73522146704561,1.0548516093214911e+41
133.24226,5.089741,0.1275078,1.4834621589887029e+41,123863333842.73659,231.618,102.65615653653686,1.4834621589887029e+41
133.2472,3.1026573,0.1291177,1.5242780528621348e+41,36764133541.10414,88.11047,91.33779876813051,1.5242780528621348e+41
133.25376,2.5683682,0.07685579,5.040796613701054e+40,83898702928.3109,155.2377,213.36644860209856,5.040796613701054e+40
133.25528,3.2403008,0.1291496,1.5250931593306e+41,78494737231.13123,178.2876,30.681272150723323,1.5250931593306e+41
133.25963,1.9179253,0.07230136,4.433241061296584e+40,28046232688.245377,62.76741,158.7371611763973,4.433241061296584e+40
133.26507,5.5188375,0.09457188,7.817592493289719e+40,15853169532.16239,80.79926,43.72867101306339,7.817592493289719e+40
133.26805,4.3070367,0.09720666,8.288304692227145e+40,33289060061.03867,142.0156,87.43121682915077,8.288304692227145e+40
133.27032,2.0076097,0.05318474,2.335597410224522e+40,6269883394.621714,50.28483,204.34802317734398,2.335597410224522e+40
133.27293,4.9252316,0.1274372,1.4816865805529431e+41,78338501473.76176,160.376,209.56849286037752,1.4816865805529431e+41
133.27505,-0.23077514,0.1059132,9.953400275783953e+40,132806918795.69118,132.3802,70.70886194564375,9.953400275783953e+40
133.27802,3.8146543,0.02770662,6.109591012617679e+39,6928883059.126016,84.18803,247.8977533006955,6.109591012617679e+39
133.27948,4.0599696,0.09692184,8.236684390802341e+40,44335772472.62413,25.26459,52.96130563219299,8.236684390802341e+40
133.28227,1.6322169,0.106754,1.0123226432385718e+41,29677016560.215336,92.71328,192.98823890004024,1.0123226432385718e+41
133.2864,3.9391782,0.1205758,1.3148291037142286e+41,68498987238.34486,141.4143,100.4728087022739,1.3148291037142286e+41
133.2865,2.1567947,0.1292673,1.528102757436931e+41,77353962662.478,133.325,64.85597379846298,1.528102757436931e+41
133.28668,3.7850889,0.1223753,1.3575024986597966e+41,38622442980.47978,76.53073,324.08744696074643,1.3575024986597966e+41
133.2869,5.937551,0.09416179,7.745698143305971e+40,93335789166.86581,110.9902,1060.6572140008227,7.745698143305971e+40
133.28981,2.246421,0.03523773,9.99186499598615e+39,41513172874.44476,150.5488,3.7531389869461758,9.99186499598615e+39
133.29005,0.98491813,0.1082115,1.0421423553893276e+41,245502575470.51816,165.4732,24.96483768500462,1.0421423553893276e+41
133.29122,0.35286385,0.1068784,1.0148489291406703e+41,46315881421.24098,62.04622,35.76146295052582,1.0148489291406703e+41
133.29448,5.9433076,0.09366119,7.658434334794169e+40,47583015449.73656,61.73101,1093.681243277571,7.658434334794169e+40
133.29531,5.2856947,0.05491224,2.4958828673393947e+40,2170709953.9219203,6.902977,169.24281536054275,2.4958828673393947e+40
133.29761,0.336701,0.1078245,1.0341773338405617e+41,226114916459.6686,228.0593,0.3219230492260981,1.0341773338405617e+41
133.2983,0.92626559,0.05897605,2.895509113643392e+40,124418751467.91576,166.6713,34.387729331205264,2.895509113643392e+40
133.3056,-0.66553761,0.1275394,1.4842572837831724e+41,90547156337.44125,117.5941,110.74628476804857,1.4842572837831724e+41
133.31004,0.3427307,0.1097452,1.0740447377306129e+41,98547590885.25581,228.7291,49.7439048016533,1.0740447377306129e+41
133.31236,4.2436506,0.1391511,1.7929384593674886e+41,74099272232.35645,78.61897,5.95582503112187,1.7929384593674886e+41
133.31575,3.9401198,0.0968165,8.217638061738262e+40,26575106118.953655,212.8843,49.79045725654023,8.217638061738262e+40
133.31924,2.6278244,0.1069682,1.0166747529305494e+41,129623317973.45332,196.638,134.87489323537378,1.0166747529305494e+41
133.31942,2.243025,0.03472622,9.696664584401592e+39,1187287448.1454833,22.29318,69.58561025632112,9.696664584401592e+39
133.32292,1.7066962,0.07229914,4.432955256114876e+40,21445236847.97373,119.2391,100.86644996576415,4.432955256114876e+40
133.32468,0.34248866,0.1073278,1.0240045617989153e+41,84278780389.40974,203.2326,99.73937291509172,1.0240045617989153e+41
133.32738,4.2562302,0.09440284,7.7879129229092e+40,44219481393.81244,125.0459,67.51112792040666,7.7879129229092e+40
133.33296,3.5589788,0.1043061,9.63325115899201e+40,164134570146.02466,152.1694,174.91960322002265,9.63325115899201e+40
133.34433,3.9507076,0.0715045,4.3312957786684995e+40,51098083077.08379,78.10063,78.48360541149765,4.3312957786684995e+40
133.34752,4.6773184,0.0770904,5.073248042631723e+40,72812088023.52481,78.30051,103.36013580185639,5.073248042631723e+40
133.35651,0.62496135,0.1088303,1.0549492116635125e+41,46644854366.219604,201.1133,154.16754778471383,1.0549492116635125e+41
133.35813,1.5133309,0.1070201,1.0177308258298767e+41,94053232783.12535,225.4739,189.04667977749773,1.0177308258298767e+41
133.35838,1.6104484,0.09609799,8.088377535700786e+40,59337209759.13584,202.4425,52.10818018512578,8.088377535700786e+40
133.36084,0.8328672,0.04087704,1.3556217092354712e+40,2098179601.2239885,34.36411,126.53998517033614,1.3556217092354712e+40
133.36615,4.3196712,0.09563446,8.005590735367906e+40,237504420082.38083,248.1138,130.38706405450571,8.005590735367906e+40
133.37166,4.4099346,0.09522834,7.933445203349786e+40,94584313772.62756,200.2609,167.39087963592814,7.933445203349786e+40
133.38256,4.3037427,0.1393175,1.7976038724044076e+41,36736150381.33806,82.298,106.32214717860742,1.7976038724044076e+41
133.38449,0.95479546,0.1082251,1.0424228847281448e+41,10816259308.630142,55.62008,157.67114145249596,1.0424228847281448e+41
133.38558,1.0140902,0.05180316,2.211490902691745e+40,3826922242.2766924,26.06249,32.000547727185726,2.211490902691745e+40
133.38654,4.7821401,0.0207108,3.378666428672463e+39,5364165787.965618,6.902977,303.6958674527229,3.378666428672463e+39
133.38661,4.3512716,0.09543933,7.970881526357756e+40,184504785718.07922,133.8804,31.473241070125326,7.970881526357756e+40
133.38797,5.2088065,0.05511901,2.5154496516884483e+40,27974828906.200317,121.9951,54.492916004957806,2.5154496516884483e+40
133.39223,0.77356959,0.1076809,1.0312305260422768e+41,76200879703.39157,135.5069,127.56401629876015,1.0312305260422768e+41
133.39702,-0.70999965,0.06109945,3.117038636595696e+40,46285420182.667404,83.2114,43.15280205330843,3.117038636595696e+40
133.40466,5.7977109,0.1493034,2.0903444861722296e+41,86197514751.24635,195.7236,497.45729318462895,2.0903444861722296e+41
133.40525,1.7176797,0.05818928,2.815652546850984e+40,55118663577.1053,149.5278,1.5584734620170728,2.815652546850984e+40
133.40601,0.73600722,0.04094305,1.360133025917795e+40,89624701581.78456,137.5717,24.283339360115942,1.360133025917795e+40
133.40721,-0.25675519,0.1077768,1.0331979633291674e+41,41497623103.75541,77.29629,35.50876729530266,1.0331979633291674e+41
133.40731,4.3300854,0.09363194,7.653352439292693e+40,15532936718.238214,57.98884,26.19879726698702,7.653352439292693e+40
133.4082,4.2247399,0.09468626,7.837710485375491e+40,65512450501.81487,127.3488,193.1686210985185,7.837710485375491e+40
133.41196,5.1024717,0.1163445,1.2175018029712704e+41,31529109187.14459,96.03497,89.3972815526702,1.2175018029712704e+41
133.41365,0.75816523,0.04112945,1.3729148381968226e+40,52183836755.72715,137.8434,60.196960820944135,1.3729148381968226e+40
133.41375,3.8558061,0.1403212,1.8258916032616622e+41,42870620497.589096,92.13776,133.740640210165,1.8258916032616622e+41
133.4197,1.5634967,0.04091009,1.3578794548773717e+40,40356664376.20379,73.91658,10.07316659729366,1.3578794548773717e+40
133.43387,0.34299772,0.109627,1.0715669149212813e+41,66000032084.18577,61.11926,176.67349537856953,1.0715669149212813e+41
133.43407,0.80359611,0.03971278,1.2773500573379832e+40,2444194120.0977373,27.25056,255.10257845225007,1.2773500573379832e+40
133.4408,0.21646865,0.05102817,2.1434550550839707e+40,39993492.594429314,498.9604,72.33900290864155,2.1434550550839707e+40
133.4433,0.21454148,0.05042466,2.0912576409760187e+40,67141639410.25294,101.4242,72.08885882006567,2.0912576409760187e+40
133.45205,5.0468752,0.1270388,1.471689437596823e+41,40458786499.49086,110.4,3.587432466194004,1.471689437596823e+41
133.4537,0.33247541,0.07798253,5.197687844501723e+40,52616759658.07237,30.54203,133.48074172548365,5.197687844501723e+40
133.45753,0.71233858,0.1066116,1.0094351347612449e+41,64289430392.608,166.33,108.69324020622463,1.0094351347612449e+41
133.46278,3.6457708,0.1042728,9.626679203771596e+40,80437438915.87224,86.16341,211.55579421668457,9.626679203771596e+40
133.46392,5.1008386,0.06227795,3.2437894861082526e+40,3816011666.0231223,32.93214,70.73112159846566,3.2437894861082526e+40
133.46744,5.2481722,0.02839969,6.425617652340441e+39,32332879685.27169,101.2054,126.81759241935971,6.425617652340441e+39
133.47346,5.4166353,0.09883052,8.586035029691786e+40,30394340044.758827,134.0659,192.0492340708209,8.586035029691786e+40
133.47349,0.30422388,0.02831849,6.388163590058849e+39,1032968297.7565026,27.4199,42.59404560459252,6.388163590058849e+39
133.47732,2.8937577,3.778698e-05,1.0901374577784672e+34,71.39574628228839,24.78298,150.373351202449,1.0901374577784672e+34
133.47927,3.7357905,0.07156289,4.338722058989761e+40,126302990127.3205,183.4147,127.66873765428343,4.338722058989761e+40
133.48129,0.14122577,0.1109762,1.1000408070408344e+41,1433271275.2046309,62.21086,22.194815329654936,1.1000408070408344e+41
133.48521,0.21556495,0.05090116,2.1324130025678639e+40,31484539242.7009,89.72241,80.74644494399732,2.1324130025678639e+40
133.48673,3.175975,0.1294036,1.5315921604590817e+41,178515971853.94446,120.3543,225.08070731934995,1.5315921604590817e+41
133.48721,0.2523455,0.07118549,4.290844832814908e+40,35945532671.339035,90.75113,95.77420631252957,4.290844832814908e+40
133.49453,0.35003715,0.02815628,6.313683774220892e+39,38774149268.555695,64.5346,115.0239856098312,6.313683774220892e+39
133.49532,3.9202385,0.09697425,8.246169659037505e+40,54404802284.112206,97.33254,20.29011892685191,8.246169659037505e+40
133.49784,4.778483,0.128258,1.5024039711435628e+41,369698448871.14,141.5371,178.06387770291053,1.5024039711435628e+41
