RA,DEC,Z,sSFR_0_1Gyr_best_fit,sSFR_0_1Gyr_percentile16,sSFR_0_1Gyr_percentile50,sSFR_0_1Gyr_percentile84,mass_stellar_best_fit,mass_stellar_percentile16,mass_stellar_percentile50,mass_stellar_percentile84
131.7477318,2.5817089,0.0276,0.00000000002972,-10.77,-10.57,-10.47,1866000000,9.207,9.307,9.397
131.7574492,2.6079889,0.0607,0.0000000002117,-10.62,-10.07,-9.725,1915000000,9.357,9.522,9.677
131.7817703,2.6218061,0.0288,0.000000000006175,-12.07,-11.12,-10.62,2789000000,9.362,9.477,9.597
131.7803232,2.6767919,0.0591,0.0000000006253,-9.375,-9.325,-9.125,626700000,8.757,8.817,8.867
131.6570567,2.6143393,0.0283,0.000000000001399,-11.92,-11.02,-10.32,169100000,8.157,8.262,8.397
131.7834639,2.6119779,0.0281,0.00000000001506,-11.17,-10.52,-10.17,378800000,8.312,8.432,8.572
131.8290695,2.6684957,0.0602,0.0000000004448,-9.875,-9.625,-9.425,562000000,8.797,8.862,8.957
131.8807622,2.7358041,0.0282,0.00000000001506,-11.17,-10.42,-9.925,513900000,8.292,8.427,8.592
132.1365411,2.637574,0.0287,0.0000000001259,-10.27,-9.875,-9.575,367500000,8.332,8.457,8.597
132.2143636,2.7387938,0.0953,0.0000000007089,-9.775,-9.475,-9.325,2654000000,9.082,9.177,9.287
132.25313329,2.786677597,0.0288,0.0000000002437,-9.975,-9.675,-9.475,211300000,8.282,8.387,8.527
132.5568584,2.7073921,0.0592,0.000000000001189,-12.42,-11.67,-11.32,1893000000,9.262,9.347,9.482
132.6852709,2.6583086,0.0581,0.00000000009566,-10.17,-10.02,-9.825,1464000000,9.187,9.267,9.352
132.7520425,2.8304194,0.0278,0.0000000002448,-9.975,-9.825,-9.525,274800000,8.167,8.327,8.472
132.9333041,2.8052265,0.0685,0.0000000002508,-9.975,-9.775,-9.625,1434000000,9.122,9.202,9.307
132.8592412,2.6817582,0.0286,0.0000000004531,-9.575,-9.425,-9.275,121400000,8.072,8.132,8.212
133.0617477,2.7983449,0.0354,0.0000000002944,-10.17,-9.575,-9.375,332300000,8.517,8.602,8.687
133.136299,2.8320191,0.0592,0.0000000004941,-9.575,-9.375,-9.275,659000000,8.727,8.792,8.877
133.2722619,2.7881357,0.0337,0.0000000002289,-9.825,-9.625,-9.425,397300000,8.447,8.547,8.632
133.5231448,2.8925865,0.0985,0.0000000004035,-9.375,-9.125,-8.975,2442000000,9.047,9.127,9.262
133.6906152,2.828043,0.1149,0.0000000003162,-9.775,-9.625,-9.475,2727000000,9.407,9.487,9.562
133.6356977,2.8614875,0.0849,0.0000000003647,-9.725,-9.575,-9.375,1695000000,9.172,9.252,9.402
134.0770772,2.9331098,0.0849,0.0000000006687,-9.225,-9.175,-9.075,823000000,8.832,8.872,8.927
134.28374673,2.9318285,0.0141,0.00000000003287,-11.37,-10.77,-10.42,24850000,7.397,7.507,7.602
134.4890561,2.9293404,0.0878,0.000000000735,-9.475,-9.375,-9.175,1533000000,9.147,9.202,9.277
134.6875782,2.8352172,0.071,0.0000000002749,-9.875,-9.675,-9.475,1395000000,9.017,9.097,9.187
135.2077136,2.8906966,0.0156,0.000000000699,-10.02,-9.325,-9.125,254300000,8.317,8.402,8.422
135.5187211,2.9905552,0.0125,0.00000000004679,-10.82,-10.57,-10.32,47300000,7.667,7.777,7.907
136.1176867,2.9644858,0.055,0.0000000003488,-9.825,-9.575,-9.425,765100000,8.787,8.857,8.962
136.7093692,2.9566001,0.0567,0.0000000003377,-9.725,-9.475,-9.325,883500000,8.942,8.972,9.062
136.7213105,2.9301861,0.0566,0.0000000001863,-9.775,-9.725,-9.375,931000000,8.752,8.912,8.997
137.7419978,2.9959608,0.0561,0.0000000002743,-10.07,-9.825,-9.625,1686000000,9.057,9.172,9.257
129.3088273,2.8644758,0.034,0.0000000000001952,-11.67,-10.77,-9.975,1325000000,8.552,8.792,8.982
129.5373095,2.9543306,0.0495,0.0000000001744,-10.02,-9.575,-9.375,512400000,8.457,8.567,8.717
129.7779134,2.8683089,0.0582,0.000000002929,-9.425,-9.325,-9.075,521900000,8.712,8.787,8.857
130.3202764,2.9795833,0.0582,0.000000001052,-10.17,-9.825,-9.475,1808000000,9.182,9.307,9.452
130.6656458,2.9313682,0.0781,0.0000000003377,-10.07,-9.525,-9.325,1287000000,9.107,9.197,9.307
130.9203925,2.9768814,0.0266,0.000000000405,-10.22,-9.475,-9.175,125200000,7.977,8.087,8.217
131.3505125,2.9872055,0.0781,0.0000000004854,-9.475,-9.425,-9.275,2173000000,9.087,9.142,9.222
131.3619171,2.9912669,0.08,0.0000000005169,-9.475,-9.375,-9.175,993900000,8.942,8.997,9.067
131.5254696,2.9822229,0.1455,0.0000000002683,-9.575,-9.575,-8.425,1945000000,9.122,9.287,9.287
137.816039,2.5557847,0.0391,0.000000001892,-8.725,-8.625,-8.275,82470000,7.827,7.912,7.972
139.4619514,2.6435769,0.0815,0.000000000767,-9.275,-9.225,-9.125,2131000000,9.002,9.077,9.172
139.8263524,2.6844221,0.0366,0.000000001067,-9.625,-9.325,-8.975,121000000,7.982,8.077,8.197
140.4301374,2.6908746,0.0246,0.0000000004237,-9.475,-9.375,-9.325,1922000000,9.252,9.287,9.362
140.6037752,2.7077242,0.0867,0.00000000006734,-10.17,-9.975,-9.775,2581000000,9.342,9.412,9.502
140.9432441,2.752863,0.0169,0.000000000318,-10.02,-9.725,-9.475,234600000,8.447,8.592,8.762
129.0974668,2.2194955,0.0598,0.0000000007043,-10.22,-9.775,-9.375,527500000,8.722,8.942,9.147
129.3033665,2.2692616,0.0396,0.0000000003767,-9.525,-9.425,-9.325,381000000,8.572,8.597,8.652
129.4938701,2.2814276,0.0485,0.0000000005014,-9.475,-9.375,-9.175,290300000,8.437,8.522,8.597
129.6946961,2.2651963,0.0505,0.0000000004238,-9.625,-9.525,-9.325,727000000,8.802,8.867,8.962
129.9439313,2.4018769,0.035,0.00000000000601,-11.57,-10.72,-10.27,782500000,8.767,8.892,9.007
130.0923969,2.4165163,0.0597,0.0000000008921,-9.175,-9.075,-8.975,499500000,8.582,8.617,8.682
130.1419776,2.3103254,0.0504,0.00000000004401,-10.37,-9.225,-8.875,258800000,8.357,8.392,8.427
130.1781763,2.258582,0.0505,0.00000000007691,-10.07,-9.975,-9.875,2520000000,9.247,9.327,9.417
130.2334289,2.3419448,0.0504,0.000000003158,-9.625,-9.125,-8.725,336200000,8.627,8.827,9.092
130.5053115,2.3977986,0.0259,0.0000000002741,-9.675,-9.525,-9.425,261900000,8.297,8.362,8.467
131.0592587,2.4392259,0.0911,0.00000000894,-8.425,-8.075,-8.075,766900000,8.857,8.882,9.012
131.1614662,2.4109794,0.0298,0.0000000003979,-9.825,-9.725,-9.525,1891000000,9.112,9.187,9.292
131.2520639,2.3581438,0.0779,0.0000000002517,-10.72,-9.825,-9.525,1719000000,9.147,9.232,9.347
131.1997903,2.4125917,0.0503,0.000000000001751,-11.27,-10.62,-10.32,1630000000,9.082,9.212,9.327
131.5310542,2.4402943,0.0757,0.000000000002136,-11.57,-10.82,-10.32,2800000000,9.152,9.267,9.392
131.55101172,2.41047481,0.028,0.0000000003497,-9.575,-9.475,-9.325,1471000000,9.087,9.152,9.242
131.4271145,2.3559908,0.0325,0.000000000228,-9.925,-9.725,-9.575,1111000000,9.032,9.107,9.237
131.6688396,2.4079383,0.0132,0.00000000009579,-10.07,-10.02,-9.825,1650000000,9.072,9.142,9.227
131.6316643,2.3758472,0.0773,0.0000000004538,-9.475,-9.375,-9.225,2307000000,9.272,9.327,9.397
131.5893461,2.5108869,0.0288,0.0000000002834,-9.475,-9.375,-9.225,421400000,8.282,8.362,8.427
131.6102967,2.4814966,0.078,0.000000001596,-9.475,-9.225,-8.975,733200000,8.727,8.847,8.977
131.627542,2.5440662,0.0285,0.0000000001805,-10.37,-10.22,-10.07,1075000000,8.717,8.812,8.882
131.7134181,2.569662,0.0296,0.0000000003193,-10.12,-9.625,-9.475,1437000000,9.142,9.217,9.322
131.715629,2.568129,0.0277,0.0000000000003476,-11.22,-10.22,-9.275,279100000,7.562,8.137,8.457
131.7234564,2.5026394,0.0284,0.00000000002302,-11.42,-10.47,-9.725,505300000,8.387,8.632,8.847
131.7321842,2.4048041,0.0351,0.0000000001734,-9.975,-9.775,-9.625,1404000000,9.092,9.172,9.262
131.7740934,2.4429789,0.0598,0.00000000008144,-11.42,-10.67,-10.07,1134000000,9.067,9.142,9.242
132.0005155,2.5422833,0.0779,0.0000000007373,-9.125,-9.125,-9.125,2488000000,9.392,9.392,9.392
131.909082,2.5671685,0.0326,0.0000000001887,-10.17,-9.875,-9.675,197000000,8.237,8.342,8.452
132.4754317,2.6035594,0.0598,0.00000000009681,-10.42,-10.12,-9.925,1354000000,9.027,9.132,9.272
132.7606524,2.5669136,0.0335,0.0000000001496,-9.925,-9.825,-9.725,633100000,8.797,8.827,8.947
132.9431632,2.5196238,0.0356,0.00000000005842,-10.42,-10.22,-10.07,1344000000,9.087,9.212,9.322
132.9556959,2.5182447,0.0364,0.000000000347,-9.625,-9.475,-9.375,832700000,8.912,8.967,9.047
132.9980734,2.5434362,0.0285,0.0000000002184,-9.575,-9.475,-9.375,672600000,8.767,8.817,8.887
133.0074103,2.5490831,0.0285,0.0000000005622,-9.275,-9.125,-8.875,234700000,8.262,8.367,8.417
133.5229155,2.6338022,0.0871,0.0000000001757,-9.925,-9.725,-9.575,1863000000,9.237,9.312,9.412
133.6953822,2.6127424,0.1134,0.0000000003638,-9.575,-9.425,-9.275,2086000000,9.252,9.327,9.422
133.7690478,2.5445467,0.0706,0.0000000001381,-10.42,-10.12,-9.875,2629000000,9.362,9.512,9.657
133.9679659,2.5243246,0.0127,0.0000000002011,-11.42,-10.27,-9.675,1011000000,9.002,9.102,9.172
134.2768743,2.6645805,0.0133,0.0000000003426,-9.925,-9.475,-9.425,109300000,7.997,8.082,8.147
135.3199055,2.7770425,0.0573,0.00000000007391,-10.12,-9.875,-9.525,686800000,8.722,8.822,8.872
135.7614978,2.8386421,0.0549,0.0000000001071,-10.12,-9.925,-9.725,1876000000,9.112,9.217,9.362
136.0208099,2.7951963,0.0547,0.000000001201,-9.625,-9.375,-9.125,1989000000,9.232,9.322,9.432
136.0203415,2.7969897,0.0548,0.0000000005838,-9.675,-9.425,-9.225,2632000000,9.357,9.432,9.532
136.2242139,2.6879524,0.0709,0.0000000002457,-9.975,-9.775,-9.575,2369000000,9.242,9.357,9.477
136.4562451,2.7805934,0.099,0.0000000007668,-9.475,-9.325,-9.175,2582000000,9.407,9.492,9.642
136.6109835,2.7401487,0.0994,0.000000001192,-9.075,-8.925,-8.825,1613000000,9.182,9.207,9.292
136.6186665,2.7478203,0.0936,0.0000000008627,-9.525,-9.325,-9.225,2896000000,9.477,9.577,9.712
136.8536087,2.8540898,0.0996,0.0000000004811,-9.475,-9.425,-9.325,2822000000,9.412,9.467,9.562
136.9899208,2.8567788,0.1015,0.0000000004538,-9.475,-9.425,-9.325,1832000000,9.167,9.217,9.282
137.1464926,2.9021873,0.024,0.0000000001672,-9.875,-9.775,-9.625,271300000,8.262,8.357,8.442
137.3822039,2.9015212,0.0564,0.0000000001168,-10.32,-10.17,-9.925,2989000000,9.282,9.467,9.537
137.2610742,2.8064543,0.0266,0.000000003859,-8.875,-8.575,-8.425,97680000,7.897,7.987,8.047
137.5714367,2.7983909,0.0961,0.000000001122,-9.075,-8.925,-8.725,1114000000,8.977,9.037,9.052
138.0274869,2.8143315,0.0687,0.0000000006091,-10.17,-9.475,-9.175,2641000000,9.422,9.502,9.597
138.0179949,2.8540374,0.0768,0.000000001124,-9.325,-9.275,-9.175,924100000,8.812,8.842,8.917
138.2996289,2.9697788,0.0969,0.0000000000208,-11.37,-10.52,-10.07,2664000000,9.307,9.412,9.552
138.2962533,2.9201793,0.0262,0.0000000003663,-9.475,-9.375,-9.025,438500000,8.572,8.642,8.657
138.395568,2.8819335,0.0876,0.0000000002733,-9.875,-9.675,-9.525,2593000000,9.267,9.337,9.447
138.8094449,2.8520291,0.0258,0.000000000382,-9.775,-9.575,-9.375,515800000,8.662,8.727,8.817
139.1493663,2.9839026,0.0878,0.0000000002119,-9.975,-9.725,-9.575,1950000000,9.277,9.342,9.447
139.5033815,2.908229,0.0544,0.00000000006353,-10.17,-10.07,-9.875,1742000000,9.042,9.117,9.212
140.5902175,2.9670471,0.0862,0.0000000002453,-9.775,-9.625,-9.475,2639000000,9.307,9.382,9.467
129.6938659,2.777259,0.0605,0.00000000001978,-10.82,-9.875,-9.475,1616000000,9.127,9.207,9.337
129.7782635,2.6616508,0.1038,0.0000000002505,-9.775,-9.575,-9.425,2872000000,9.362,9.452,9.552
129.8212186,2.6873715,0.0602,0.0000000009128,-9.725,-9.425,-9.125,509000000,8.687,8.772,8.857
130.1441852,2.6964151,0.0668,0.00000000052,-9.575,-9.425,-9.325,1715000000,9.232,9.287,9.357
130.1544235,2.7932939,0.0494,0.0000000001762,-10.67,-10.07,-9.725,588800000,8.792,8.892,9.017
130.1482658,2.677793,0.0669,0.0000000002285,-10.17,-9.825,-9.625,1032000000,8.907,9.007,9.132
130.4682314,2.8934266,0.1134,0.000000006515,-8.725,-8.375,-8.125,247400000,8.452,8.642,8.887
130.5387895,2.8951535,0.0248,0.0000000003995,-9.825,-9.375,-9.075,95050000,7.857,7.962,8.102
130.8423556,2.8489154,0.0778,0.0000000004581,-9.475,-9.375,-9.225,2069000000,9.222,9.282,9.352
130.8228837,2.9228213,0.078,0.00000000009282,-10.27,-9.975,-9.725,2487000000,9.267,9.377,9.492
130.7886864,2.8835911,0.0791,0.0000000002112,-9.925,-9.675,-9.475,1973000000,9.127,9.212,9.327
131.1478444,2.8735695,0.0662,0.000000000324,-9.675,-9.525,-9.375,1431000000,9.112,9.167,9.252
131.2592913,2.8699066,0.0598,0.00000000005449,-11.07,-10.57,-10.32,2818000000,9.462,9.597,9.712
131.6196963,2.9560856,0.0979,0.000000003939,-9.375,-9.325,-9.225,1016000000,9.097,9.157,9.202
131.6244235,2.9560818,0.0979,0.00000001037,-9.625,-9.425,-9.275,1491000000,9.167,9.222,9.302
131.6545384,2.8270459,0.0132,0.00000000007744,-10.27,-10.12,-9.975,439900000,8.587,8.667,8.782
131.6860664,2.7943537,0.0279,0.0000000003522,-9.525,-9.425,-9.275,201400000,8.207,8.272,8.357
131.8288334,2.8829816,0.0983,0.0000000008562,-9.425,-9.175,-8.875,2073000000,9.392,9.472,9.567
131.93771,2.9637157,0.0745,0.000000001107,-10.82,-9.975,-9.275,827100000,8.957,9.187,9.437
132.4214012,2.9760073,0.0586,0.00000000009343,-10.32,-10.12,-9.875,1270000000,8.957,9.077,9.197
132.6680361,2.9851501,0.1076,0.00000000627,-9.225,-8.825,-8.425,383100000,8.662,8.877,9.072
132.6813948,2.9278241,0.0279,0.0000000003556,-10.07,-9.775,-9.575,210500000,8.292,8.407,8.532
133.0456928,2.9527235,0.029,0.000000001025,-9.275,-9.175,-8.975,247000000,8.382,8.452,8.532
133.0503144,2.9553249,0.0288,0.0000000004581,-9.575,-9.375,-9.175,684300000,8.727,8.772,8.867
133.6204515,2.9340433,0.0584,0.00000000006479,-10.42,-10.22,-10.07,1381000000,8.997,9.122,9.227
134.4146308,2.9875403,0.0124,0.000000000009788,-11.17,-10.97,-10.77,1079000000,8.902,9.027,9.117
138.6836785,-0.8602095,0.0548,0.0000000006668,-10.27,-9.425,-8.875,1417000000,9.147,9.192,9.242
139.4169298,-0.8617858,0.0743,0.0000000002211,-9.825,-9.675,-9.525,1244000000,9.082,9.112,9.217
139.6770843,-0.8516373,0.0701,0.0000000003189,-9.675,-9.625,-9.475,2578000000,9.357,9.387,9.472
140.6624586,-0.8488724,0.0688,0.0000000002712,-9.825,-9.725,-9.525,1695000000,9.137,9.197,9.272
132.0760086,-0.0122616,0.0719,0.0000000003405,-9.525,-9.475,-9.375,1829000000,9.207,9.262,9.327
132.5169576,-0.1698133,0.0409,0.0000000002864,-9.675,-9.525,-9.425,1431000000,9.152,9.192,9.287
132.5024297,-0.1822428,0.0405,0.0000000005807,-9.625,-9.175,-8.975,670100000,8.802,8.842,8.927
132.8245323,-0.0701641,0.0702,0.0000000008126,-9.625,-9.225,-8.825,1110000000,8.642,8.767,8.907
132.8187264,-0.167509,0.0428,0.0000000003534,-9.825,-9.475,-9.325,374900000,8.487,8.582,8.712
132.8546012,-0.0125136,0.1156,0.000000001166,-9.175,-9.025,-8.825,2133000000,9.327,9.377,9.442
132.8621728,-0.0664394,0.07,0.00000000004885,-11.32,-10.32,-9.875,1318000000,9.007,9.087,9.197
132.8737682,-0.0031609,0.0675,0.0000000004775,-9.675,-9.425,-9.325,641000000,8.777,8.842,8.957
134.4143767,-0.1402305,0.0281,0.00000000008316,-10.87,-10.37,-9.925,496100000,8.362,8.477,8.612
129.1633165,-0.4248876,0.0405,0.00000000005039,-10.27,-9.575,-9.225,313400000,8.462,8.492,8.507
129.2990766,-0.5877612,0.0798,0.0000000002956,-9.625,-9.525,-9.475,2033000000,9.262,9.312,9.397
129.3548476,-0.4885023,0.085,0.0000000002448,-9.875,-9.725,-9.575,1813000000,9.262,9.322,9.442
129.3938157,-0.5778648,0.0792,0.0000000003185,-9.825,-9.625,-9.425,1132000000,9.032,9.107,9.237
129.9757229,-0.4613528,0.0769,0.0000000006985,-10.27,-9.225,-8.975,2371000000,9.347,9.407,9.457
130.030921,-0.6275457,0.0772,0.0000000007867,-9.275,-9.225,-9.125,1979000000,9.292,9.342,9.382
130.1558224,-0.602287,0.0783,0.000000000696,-9.925,-9.475,-9.275,1821000000,8.997,9.087,9.172
130.4188553,-0.6241391,0.0545,0.0000000008524,-9.375,-9.175,-8.925,332700000,8.422,8.532,8.637
130.4318052,-0.5766248,0.0571,0.00000000006968,-10.17,-10.07,-9.925,1722000000,9.077,9.157,9.237
130.6595247,-0.5764465,0.0308,0.0000000001247,-10.12,-9.975,-9.775,394700000,8.412,8.532,8.667
130.6826918,-0.4824492,0.0527,0.0000000001374,-10.02,-9.925,-9.825,2990000000,9.457,9.517,9.607
130.9132714,-0.5592899,0.1062,0.0000000005271,-9.575,-9.475,-9.225,1561000000,9.147,9.202,9.297
130.9834459,-0.4502672,0.0499,0.0000000002944,-9.775,-9.525,-9.375,465900000,8.662,8.732,8.837
131.1171874,-0.6064691,0.0299,0.0000000003753,-9.825,-9.625,-9.425,303800000,8.442,8.507,8.537
131.2245039,-0.4383004,0.0778,0.0000000002181,-9.875,-9.625,-9.425,2034000000,9.037,9.222,9.337
131.7450891,-0.5442992,0.0917,0.000000001001,-9.225,-9.025,-8.825,2384000000,9.332,9.412,9.487
131.7509782,-0.4586005,0.1026,0.0000000002119,-9.825,-9.675,-9.575,2871000000,9.457,9.502,9.597
132.3807881,-0.5103298,0.077,0.0000000002032,-9.975,-9.775,-9.575,2301000000,9.102,9.247,9.347
132.4401297,-0.5864129,0.0473,0.00000000001522,-10.82,-10.82,-9.525,2250000000,9.242,9.352,9.407
132.5650277,-0.4767811,0.0414,0.0000000005692,-9.375,-9.275,-9.225,329300000,8.472,8.512,8.552
132.944207,-0.546119,0.0513,0.0000000001003,-9.975,-9.875,-9.675,967200000,8.912,8.982,9.072
133.2115902,-0.5726355,0.0697,0.000000000003295,-11.47,-10.42,-9.725,993900000,8.742,8.827,8.932
133.4616702,-0.464931,0.0917,0.0000000007668,-9.425,-9.325,-9.175,2724000000,9.422,9.472,9.527
133.5153245,-0.5701835,0.1063,0.0000000004489,-9.475,-9.325,-9.325,2277000000,9.227,9.297,9.357
133.7014042,-0.6222819,0.0915,0.0000000007664,-9.375,-9.225,-9.175,2816000000,9.412,9.462,9.552
133.5803844,-0.4243113,0.0498,0.0000000004918,-9.475,-9.325,-9.175,724200000,8.627,8.677,8.747
133.721146,-0.511781,0.073,0.0000000002784,-9.775,-9.625,-9.525,1808000000,9.107,9.172,9.257
133.8444127,-0.5490679,0.1162,0.0000000003044,-11.67,-9.675,-9.475,2083000000,9.317,9.487,9.622
134.0126105,-0.4898132,0.009,0.0000000001237,-9.925,-9.675,-9.525,70010000,7.612,7.707,7.842
134.9620284,-0.5967774,0.03,0.0000000003015,-9.675,-9.475,-9.275,217500000,8.157,8.257,8.382
135.1944298,-0.5656462,0.0402,0.0000000002831,-9.775,-9.625,-9.525,1607000000,9.202,9.252,9.367
135.3550189,-0.4579039,0.0275,0.00000000009445,-11.02,-10.02,-9.875,786800000,8.797,8.892,8.907
135.3265123,-0.5048122,0.089,0.00000000004885,-11.27,-9.925,-9.625,1759000000,9.142,9.242,9.307
135.5525448,-0.4320955,0.0244,0.0000000001801,-9.775,-9.675,-9.525,121500000,7.967,8.072,8.132
136.0196043,-0.4625058,0.0709,0.0000000006144,-9.475,-9.275,-9.175,1491000000,9.177,9.237,9.332
136.000937,-0.4918139,0.0537,0.0000000002498,-10.47,-9.875,-9.625,543600000,8.767,8.887,9.007
136.096591,-0.4993979,0.1017,0.0000000003835,-9.575,-9.425,-9.325,1916000000,9.157,9.207,9.287
136.3404248,-0.4792554,0.0278,0.0000000005979,-9.375,-9.275,-9.025,226100000,8.352,8.387,8.487
136.6649915,-0.4212428,0.0703,0.0000000004581,-9.475,-9.375,-9.225,2107000000,9.312,9.362,9.422
136.7742266,-0.5405419,0.0274,0.0000000001237,-9.975,-9.825,-9.725,1174000000,8.832,8.922,9.112
136.8111516,-0.5539918,0.1229,0.000000007757,-9.125,-8.625,-8.175,706600000,8.847,9.177,9.592
136.8504284,-0.5228063,0.0946,0.0000000000007792,-10.57,-9.925,-9.675,2947000000,9.222,9.282,9.507
136.9756078,-0.6053546,0.0878,0.0000000003662,-9.625,-9.475,-9.375,2471000000,9.327,9.407,9.522
137.1128732,-0.6051409,0.088,0.0000000004725,-9.625,-9.475,-9.325,2986000000,9.352,9.397,9.527
137.1662414,-0.4288111,0.0542,0.0000000006144,-9.825,-9.225,-8.975,786100000,8.882,8.902,9.007
137.1798735,-0.4288605,0.0517,0.0000000004076,-9.725,-9.475,-9.375,516900000,8.657,8.712,8.747
137.3065642,-0.4300883,0.094,0.000000001409,-9.075,-8.875,-8.875,2549000000,9.317,9.357,9.402
137.3001851,-0.5466792,0.0943,0.0000000002758,-10.22,-10.02,-9.675,1140000000,9.037,9.127,9.292
137.5252261,-0.585992,0.0701,0.0000000004084,-9.775,-9.475,-9.325,961600000,8.882,8.982,9.097
137.6454547,-0.5290696,0.0549,0.0000000002515,-10.42,-9.675,-9.575,1495000000,9.157,9.172,9.207
137.8047528,-0.6255235,0.0878,0.0000000003615,-9.625,-9.525,-9.425,2411000000,9.392,9.452,9.547
138.0025136,-0.6241178,0.0881,0.0000000004364,-9.575,-9.425,-9.275,1535000000,9.102,9.157,9.217
138.0732599,-0.6018009,0.0702,0.000000001097,-10.72,-9.225,-8.975,973100000,8.947,9.037,9.227
138.5567188,-0.446543,0.053,0.0000000003475,-9.725,-9.575,-9.475,2778000000,9.462,9.527,9.597
138.5937388,-0.5209113,0.1034,0.000000000182,-10.02,-9.875,-9.725,2822000000,9.632,9.722,9.832
138.6698811,-0.6080991,0.0531,0.0000000002471,-10.07,-9.725,-9.525,816900000,8.852,8.962,9.087
138.69950268,-0.59500672,0.0545,0.000000002446,-9.225,-8.925,-8.625,326600000,8.462,8.612,8.767
139.3388071,-0.4542074,0.0168,0.0000000003187,-9.825,-9.725,-9.625,295400000,8.492,8.552,8.647
139.272485,-0.4805454,0.0474,0.000000001093,-9.325,-9.075,-8.925,208600000,8.307,8.352,8.427
139.3795775,-0.422598,0.0903,0.0000000001209,-9.925,-9.625,-9.475,1970000000,9.202,9.287,9.292
139.4367483,-0.5562807,0.0165,0.0000000000004745,-11.87,-11.32,-11.07,192000000,8.167,8.332,8.412
139.6845584,-0.4363246,0.0564,0.00000000007672,-10.42,-10.12,-9.775,1330000000,8.827,9.037,9.217
139.6280337,-0.5557968,0.0851,0.000000000628,-9.575,-9.425,-9.325,1865000000,9.287,9.302,9.392
139.8298882,-0.4445139,0.0552,0.0000000002216,-9.975,-9.725,-9.575,1776000000,9.162,9.287,9.397
139.8754361,-0.4541761,0.0565,0.0000000004031,-9.925,-9.675,-9.475,565000000,8.737,8.812,8.927
139.9799002,-0.5913342,0.0288,0.0000000005169,-9.275,-9.275,-9.225,1144000000,9.007,9.057,9.057
139.9892419,-0.59429,0.0878,0.00000000018,-9.725,-9.725,-9.525,2034000000,9.232,9.307,9.307
140.0178137,-0.5025079,0.0257,0.000000000116,-10.02,-9.925,-9.775,579300000,8.687,8.747,8.882
140.2252998,-0.4707724,0.0612,0.0000000009404,-9.275,-9.075,-8.925,661000000,8.787,8.827,8.917
140.33108,-0.4895342,0.058,0.0000000001426,-9.925,-9.525,-9.175,898400000,8.977,9.152,9.317
140.3817311,-0.5959235,0.0462,0.0000000004123,-9.825,-9.475,-9.375,521300000,8.662,8.767,8.847
140.6363984,-0.4608491,0.054,0.00000000007072,-10.07,-9.925,-9.775,1578000000,9.022,9.102,9.197
140.7585475,-0.4587733,0.0558,0.00000000000462,-10.07,-9.825,-9.675,1307000000,9.027,9.117,9.217
140.6382362,-0.5673784,0.0544,0.0000000004941,-9.475,-9.325,-9.175,727300000,8.752,8.822,8.887
140.71986283,-0.48913046,0.0572,0.0000000006372,-9.175,-9.175,-9.175,218400000,8.337,8.337,8.337
140.8567437,-0.5059047,0.0568,0.0000000002648,-11.52,-10.17,-9.525,835000000,8.812,8.907,8.992
140.9088373,-0.5595692,0.0556,0.0000000005807,-9.475,-9.325,-9.175,563900000,8.722,8.777,8.827
140.8297923,-0.5756763,0.0555,0.000000000162,-10.12,-9.975,-9.725,766100000,8.767,8.872,8.977
140.8320284,-0.5287434,0.0206,0.000000001352,-9.325,-9.025,-9.025,35110000,7.622,7.792,7.792
140.77203358,-0.61215324,0.0549,0.0000000004603,-9.425,-9.325,-9.275,131700000,8.067,8.117,8.137
140.9417464,-0.4871583,0.0536,0.00000000003343,-10.77,-10.57,-10.37,1274000000,9.012,9.117,9.237
140.9725667,-0.498738,0.0545,0.000000001519,-10.07,-9.325,-9.025,542800000,8.562,8.647,8.777
140.9788282,-0.4492719,0.0245,0.0000000004918,-9.475,-9.375,-9.325,183600000,8.062,8.127,8.157
133.783005,-0.0382083,0.1062,0.0000000005444,-9.375,-9.225,-9.175,2997000000,9.447,9.477,9.547
133.813727,-0.029552,0.1059,0.0000000006303,-9.475,-9.225,-9.175,1983000000,9.252,9.297,9.352
134.147530455,-0.10293815,0.1069,0.000000000394,-9.875,-9.625,-9.475,2828000000,9.432,9.467,9.682
134.1445726,-0.075539,0.1107,0.0000000006891,-9.825,-9.525,-9.275,2759000000,9.412,9.532,9.677
134.4486259,-0.1545573,0.0282,0.00000000006155,-10.22,-10.22,-10.02,766600000,8.797,8.882,8.957
134.4520873,-0.0777914,0.0714,0.00000000007222,-10.22,-10.12,-9.825,2481000000,9.212,9.312,9.427
134.4594009,-0.0878475,0.0711,0.0000000001448,-11.47,-10.72,-9.825,1221000000,9.082,9.212,9.302
129.1003052,-0.1593804,0.0519,0.000000000324,-9.725,-9.525,-9.475,962300000,8.922,8.982,9.072
129.2298489,-0.0694944,0.0519,0.0000000002112,-9.775,-9.675,-9.475,910800000,8.807,8.867,8.957
129.2210503,-0.0711052,0.0782,0.0000000001333,-9.975,-9.875,-9.625,2373000000,9.217,9.272,9.372
129.2794504,-0.0656993,0.0414,0.0000000008177,-9.275,-9.225,-9.175,470400000,8.677,8.707,8.762
129.2940563,-0.1043434,0.0379,0.0000000000881,-10.22,-10.07,-9.975,2140000000,9.272,9.362,9.487
129.3529356,-0.1323242,0.0521,0.00000000008657,-10.12,-9.875,-9.725,754400000,8.692,8.792,8.877
