RA,DEC,Z,logmstar,dellogmstar
130.8996632,0.0157173,0.12788,10.3355,0.239943
130.91363,0.054118,0.12787,10.7135,0.107066
130.9260618,0.102019,0.14775,10.3532,0.0956399
130.8310948,0.2059694,0.0505,8.96653,0.130072
131.0362255,0.1698922,0.07782,9.41882,0.110316
131.1088441,0.1295022,0.12807,10.7997,0.118862
131.1668343,0.1524645,0.07671,10.3882,0.131121
131.173589,0.1086791,0.11914,10.382,0.115478
131.3060043,0.048218,0.0776,10.2752,0.110122
131.3566563,0.1199138,0.134,10.3169,0.131729
131.4430472,0.1223921,0.10935,10.5859,0.112687
131.5237392,0.0483849,0.14527,10.4376,0.117009
131.6019501,0.0279517,0.05122,9.91619,0.127685
131.6441529,0.0153862,0.09945,9.6607,0.127852
131.7528632,0.1992398,0.13641,10.0646,0.103948
131.803039,0.1328326,0.12731,10.4468,0.10343
131.7649653,0.1669827,0.01323,7.61657,0.150481
131.8704946,0.1729955,0.09677,10.074,0.121616
131.9423874,0.0843109,0.09667,10.8887,0.109795
131.97836602,0.11382438,0.11793,10.6131,0.0968147
132.0245038,0.1997936,0.03932,8.44487,0.137159
132.16990654,0.1083578,0.0002,3.18037,0.281915
132.1827112,0.003621,0.00008,4.21687,0.0450184
132.2115837,0.0424021,0.09655,10.1253,0.126158
132.2262342,0.1563456,0.11745,10.1071,0.0950303
132.125094,0.1708649,0.05812,10.2457,0.119514
132.1767186,0.0872169,0.09729,10.404,0.129771
132.1842715,0.1685043,0.05156,10.7417,0.112002
132.2681487,0.1879167,0.05147,8.7695,0.139803
132.2712025,0.0622787,0.04272,8.63133,0.137189
132.2617474,0.1358634,0.1278,9.8459,0.161922
132.346299,0.1929879,0.05313,9.0666,0.135777
132.3637367,0.0707111,0.05284,9.00853,0.248015
132.3666944,0.1608378,0.12803,10.7933,0.122545
132.3676794,0.1636196,0.12766,10.3682,0.196868
132.3100605,0.1656702,0.11754,9.87065,0.129796
132.50545118,0.15303958,0.10918,10.4302,0.112071
132.5205315,0.0362808,0.10882,9.82986,0.126895
132.5702653,0.0916713,0.12948,10.2827,0.1093
132.5756236,0.0593543,0.03682,9.37296,0.140754
132.6436034,0.020881,0.0766,9.23419,0.140712
132.6869189,0.2011341,0.09854,10.3274,0.143646
132.6766561,0.2091598,0.10855,9.8504,0.134376
132.769062,0.1740832,0.07687,10.0251,0.184099
132.8106252,0.1869358,0.02512,8.32187,0.163268
132.8536117,0.0246103,0.05288,9.12212,0.131673
132.8681778,0.1835437,0.12944,10.0564,0.217945
133.0033388,0.0477725,0.12887,10.4923,0.0910373
133.0100717,0.2077766,0.12938,10.8063,0.103457
133.025689,0.0447184,0.10026,9.8664,0.106042
133.1580361,0.1261012,0.06615,10.9018,0.119204
133.0735209,0.0066245,0.12376,10.232,0.0993081
133.0774492,0.014898,0.11285,10.4824,0.156404
133.1450743,0.1075377,0.06623,9.00181,0.12636
133.2289329,0.023676,0.12425,10.7326,0.172182
133.237448,0.0669179,0.1119,10.418,0.163166
133.1823737,0.1006375,0.06671,9.73802,0.119942
133.1914743,0.1790882,0.00018,3.90237,0.0916742
133.2097597,0.1578626,0.02569,8.86213,0.153595
133.4539988,0.172102,0.1111,10.3556,0.139655
133.3285096,0.0042706,0.12437,10.2045,0.146534
133.500433,0.12511,0.11088,10.1394,0.141816
133.5508697,0.0569739,0.11678,10.5698,0.102396
133.4823912,0.1048638,0.06638,8.92748,0.126215
133.6228986,0.1743625,0.11115,10.0302,0.113334
133.6865261,0.0043621,0.10624,10.523,0.107014
133.7233188,0.0044269,0.10755,10.64,0.110959
133.8603222,0.061675,0.10788,10.9306,0.118237
133.9919507,0.0800903,0.08774,10.1222,0.151106
134.0002952,0.0868094,0.10942,10.7524,0.119198
134.0017104,0.0793523,0.10996,9.70903,0.13306
133.9939832,0.1050172,0.10964,10.0214,0.122168
134.007874,0.0815072,0.10938,9.6782,0.172989
134.1768558,0.0591036,0.12631,10.1924,0.0931827
134.0788899,0.0132203,0.08754,9.26946,0.204356
134.090798,0.0072528,0.1099,9.83846,0.238418
134.1125714,0.1939847,0.05701,9.28162,0.11551
134.1511898,0.0562566,0.10849,10.6173,0.154889
134.3689098,0.167632,0.04371,8.80782,0.134434
134.4074676,0.1944243,0.10992,9.72146,0.115042
134.4428655,0.105711,0.10373,10.5419,0.105288
134.4760986,0.1353746,0.05313,9.82178,0.114308
134.4890312,0.1711993,0.0529,11.121,0.0999903
134.4979721,0.1711849,0.05341,10.0861,0.15192
134.5771698,0.1561572,0.05354,10.2036,0.118465
134.6191527,0.0234373,0.02846,10.5068,0.132869
134.5249363,0.1461551,0.05315,10.8516,0.113141
134.5543168,0.1821677,0.10341,9.80316,0.122469
134.5777671,0.1043601,0.071,10.5435,0.112599
134.6189816,0.0881762,0.02848,8.62494,0.149522
134.6767628,0.1914276,0.04062,10.1661,0.12935
134.6848174,0.1979367,0.07097,8.98076,0.113287
134.9537026,0.0493801,0.13483,10.5805,0.0864687
134.9645958,0.0223785,0.05287,9.44899,0.120805
135.0210521,0.079656,0.05378,10.7818,0.115832
135.1088486,0.0057187,0.05248,8.7418,0.166432
135.1908508,0.0710482,0.05259,9.94656,0.138218
135.2185615,0.0968294,0.05291,9.75912,0.124582
135.2822398,0.0755719,0.0528,8.86161,0.181142
135.3032912,0.1165695,0.05223,9.72751,0.117888
135.2860204,0.2090739,0.05225,8.83746,0.138951
135.5505224,0.1811671,0.05421,9.27717,0.13252
135.5954339,0.039225,0.04056,8.66499,0.194723
135.6885676,0.1236875,0.0533,10.5594,0.117195
135.6075454,0.1190811,0.00005,2.15854,0.0364381
135.609368,0.0652043,0.04055,8.31034,0.267899
135.6894575,0.0464487,0.05376,8.94902,0.145476
135.8350627,0.1211384,0.11649,9.73879,0.141945
135.8865839,0.2046721,0.14961,10.4259,0.226981
136.0344991,0.1818203,0.07668,10.1349,0.122586
136.1081444,0.0912859,0.14349,10.5031,0.126939
136.0811012,0.1753606,0.14929,10.1051,0.129155
136.2073404,0.0764101,0.0959,9.85522,0.142789
136.2305576,0.1863902,0.10173,10.0443,0.135074
136.1796464,0.1647682,0.10194,9.45682,0.129667
136.3715268,0.1633874,0.00004,1.83753,0.338708
136.3388795,0.08368,0.09236,9.6311,0.122941
136.3588691,0.1995825,0.07109,9.63674,0.154935
136.4608386,0.1384242,0.12539,10.2028,0.11381
136.3476448,0.1905781,0.05867,9.43789,0.173164
136.40776559,0.0032713,0.01864,8.92843,0.13197
136.5000237,0.0090247,0.05885,9.77772,0.123004
136.4982609,0.1371444,0.14062,10.3559,0.118654
136.6774132,0.1508155,0.07753,10.0201,0.318335
136.700892,0.1339079,0.12276,9.71978,0.127983
136.7804018,0.1346061,0.10127,10.3269,0.0992559
136.8144088,0.0548808,0.09376,10.4891,0.105471
136.81839,0.105065,0.09424,10.7867,0.105985
136.8357706,0.1083868,0.0949,10.3713,0.118523
136.81366762,0.11352132,0.09349,9.23492,0.112802
136.9409637,0.0579197,0.08733,10.5418,0.144858
137.0385767,0.0067437,0.09422,10.1665,0.118173
136.9560574,0.0567824,0.07705,9.83941,0.118817
136.9848065,0.0654051,0.12321,9.89768,0.249418
137.1263133,0.2056567,0.05146,10.7231,0.104468
137.170019,0.1959296,0.05863,10.6568,0.119257
137.1868479,0.043383,0.07037,8.9311,0.145542
137.24976517,0.04779577,0.00003,1.37702,0.320067
137.2687563,0.0621018,0.07813,9.99314,0.153429
137.2994953,0.008011,0.07554,10.6771,0.124965
137.3165859,0.0332906,0.07645,9.72451,0.128919
137.2295671,0.1946337,0.08741,9.45562,0.118207
137.4385108,0.0789735,0.10471,10.5114,0.107822
137.5015689,0.0249927,0.14573,9.95206,0.117457
137.3851159,0.0941006,0.07016,9.42461,0.123629
137.4424586,0.139401,0.14642,10.387,0.10464
137.565406,0.1590174,0.09399,9.99432,0.175386
137.6267367,0.0565771,0.00029,4.27978,0.064677
137.7471833,0.0513731,0.13665,10.7224,0.135257
137.7439454,0.0511505,0.13672,10.3625,0.10984
137.8966932,0.0660952,0.05416,9.61035,0.113204
138.225921,0.0907621,0.05446,10.5732,0.110893
138.1236483,0.1320797,0.05478,9.67201,0.11884
138.2274318,0.0756661,0.05504,9.30598,0.122335
138.3062509,0.1491899,0.05388,9.51623,0.103912
138.381603,0.0478771,0.14477,10.1611,0.129167
138.3960208,0.0388543,0.14531,10.8615,0.114483
138.4669357,0.1402504,0.00012,2.27105,0.2419
138.4648084,0.1600914,0.14452,10.9855,0.0959621
138.4646345,0.1611599,0.14465,10.2852,0.210418
138.480222,0.1330837,0.14378,9.67084,0.118092
138.483715,0.0595735,0.09239,10.3702,0.157988
138.4889136,0.0722956,0.09257,9.86162,0.125624
138.498077,0.1065842,0.09209,9.2963,0.128529
138.5111659,0.1170128,0.14455,10.1586,0.170766
138.545316,0.0248955,0.14475,9.8648,0.130899
138.5506577,0.0258573,0.00008,1.96047,0.0774543
138.5877546,0.112332,0.13773,10.7531,0.111436
138.6823445,0.1668013,0.0002,3.56763,0.0635996
138.7441257,0.2080903,0.05748,9.44188,0.134572
138.7752116,0.1073489,0.00011,2.1998,0.0970021
138.9173246,0.1855851,0.07025,10.5357,0.113595
138.9739415,0.1901409,0.13631,9.80536,0.120039
139.0703615,0.1994517,0.09192,9.85813,0.11694
139.0786695,0.2079022,0.09184,9.91635,0.115638
139.0656753,0.0320789,0.09168,9.39056,0.125811
139.1757227,0.2055755,0.01686,9.83929,0.119448
139.2150278,0.0802335,0.0916,9.87186,0.128149
139.2238011,0.1913789,0.09187,10.1076,0.118196
139.2248804,0.0628702,0.08774,10.4468,0.108049
139.2272247,0.1950826,0.09192,10.3195,0.11615
139.3637435,0.152165,0.0694,10.1938,0.126708
139.5245604,0.1932295,0.09099,10.6425,0.0995238
139.4790793,0.1006182,0.06857,9.35425,0.12322
139.5198338,0.199152,0.09194,9.37433,0.179227
139.648318,0.0598556,0.05537,10.2272,0.112473
139.6179463,0.1823438,0.0922,9.77197,0.116056
139.75689434,0.17251983,0.01753,7.49488,0.133389
139.7876018,0.209343,0.0913,9.59156,0.118717
139.8097677,0.1393945,0.06933,9.47505,0.154848
139.8114845,0.1050256,0.05554,9.49828,0.109231
139.865867,0.0259653,0.08511,9.97124,0.120275
139.8982409,0.001192,0.06708,9.38153,0.132971
139.9147687,0.0181112,0.06927,9.85992,0.113327
139.9180117,0.1466554,0.14016,11.0265,0.106625
139.9266791,0.0115044,0.06954,9.24209,0.145744
140.0886395,0.0850562,0.11949,10.6923,0.110759
140.0620882,0.1060153,0.0872,9.8755,0.102046
140.2861408,0.080609,0.02351,8.36866,0.144768
140.3167038,0.1174218,0.00589,7.21939,0.166379
140.357866,0.1320025,0.10706,9.47422,0.121574
140.4682697,0.1806814,0.14229,10.4831,0.114782
140.4814061,0.0498009,0.14111,10.1303,0.105635
140.4646875,0.155983,0.14076,10.1469,0.128474
140.5236469,0.1971976,0.14214,10.5266,0.474966
140.54462711,0.10853313,0.00013,1.60844,0.294413
140.5605449,0.1913313,0.14159,10.5798,0.332599
140.5186163,0.0540094,0.10703,10.3621,0.103881
140.5218741,0.1509232,0.06946,10.6192,0.112598
140.5387008,0.1712958,0.14217,10.9243,0.108825
140.5640948,0.1496849,0.14201,10.9064,0.0988871
140.6153075,0.174217,0.14189,10.3908,0.124635
140.6266418,0.1471813,0.02568,8.53645,0.111896
140.6249903,0.1314989,0.0381,8.81587,0.147198
140.663519,0.134537,0.13023,10.6779,0.109145
140.7440464,0.2019928,0.13781,10.8541,0.101663
140.768666,0.0889714,0.10159,10.3514,0.119788
140.807579,0.1981551,0.03812,8.7592,0.141469
140.9237461,0.1149373,0.13916,10.3869,0.128424
140.9249488,0.0831401,0.13791,11.0715,0.0937796
140.9509531,0.0195263,0.1422,10.7338,0.122539
140.8367639,0.0367718,0.13744,10.039,0.149877
129.0022859,0.6228995,0.0128,9.42608,0.120991
129.0064242,0.4381486,0.03326,10.5427,0.112636
129.0201937,0.5212964,0.00011,3.57431,0.0696268
129.050011,0.4303998,0.07089,10.1647,0.114888
129.0704854,0.4263539,0.07069,9.75343,0.121778
129.1488673,0.426688,0.07207,9.4655,0.124787
129.2314566,0.5550358,0.00006,3.19232,0.0619714
129.2699403,0.4290826,0.07733,10.9247,0.111214
129.5244753,0.6090445,0.01393,8.15475,0.133977
129.521577,0.4749741,0.07913,9.67898,0.12366
129.5407767,0.4644383,0.07785,11.4463,0.108038
129.5315575,0.4585026,0.07977,10.1535,0.0982275
129.5657813,0.4388686,0.08083,10.1744,0.143598
129.57163171,0.46560939,0.07588,10.6817,0.104671
129.4822483,0.521315,0.07755,9.96509,0.124411
129.506855,0.5258554,0.07826,9.86653,0.102109
129.5278474,0.4634606,0.07987,10.5206,0.120686
129.5384836,0.4534828,0.07704,10.2,0.105333
129.551093,0.4918254,0.08121,10.0667,0.110715
129.5545146,0.4537751,0.08184,9.83246,0.115998
129.5728697,0.4391434,0.08071,9.43074,0.105711
129.5764852,0.435125,0.08001,10.4395,0.112507
129.5777081,0.521565,0.07659,10.8094,0.0944735
129.6237635,0.4235274,0.08239,10.0576,0.126211
129.6935911,0.617917,0.08201,9.44993,0.138294
129.7269428,0.6241774,0.07949,10.7547,0.108878
129.5971795,0.4217993,0.08192,10.4999,0.108019
129.6138889,0.5758477,0.07821,10.0395,0.110675
129.6073864,0.4311585,0.07722,9.94665,0.120768
129.7981841,0.5132968,0.1373,10.2448,0.184829
129.7458132,0.4249923,0.13401,10.2337,0.128171
129.7625334,0.6179229,0.07854,10.6624,0.102643
129.7732613,0.5636124,0.07814,10.0722,0.113995
129.8573338,0.5899075,0.07732,10.2916,0.110293
129.8581807,0.578886,0.14329,10.6407,0.130384
129.7742072,0.6089007,0.14629,9.85246,0.118743
129.9284092,0.5395276,0.07781,10.6298,0.11309
129.9686648,0.4539346,0.14414,10.8521,0.145351
129.9705947,0.4323992,0.04213,11.003,0.107446
129.879085,0.4734811,0.14451,10.6941,0.104027
130.0031193,0.5842062,0.14797,10.4502,0.150275
130.0154283,0.473638,0.11906,10.114,0.12436
130.07645,0.5953669,0.00025,4.4984,0.0869883
130.0865286,0.5119575,0.00019,3.73239,0.10173
130.20989172,0.5561793,0.00016,3.15454,0.18326
130.2126515,0.5180593,0.05831,9.18651,0.155804
130.2145725,0.480316,0.09078,9.30335,0.120785
130.2839311,0.5760681,0.04182,10.2663,0.115939
130.3137402,0.6134125,0.13401,10.3898,0.103689
130.3239229,0.5807557,0.13375,10.8233,0.102322
130.1912263,0.5926521,0.10264,9.9328,0.148433
130.3512882,0.5301326,0.05101,9.48179,0.109243
130.3558301,0.6187129,0.05074,9.38687,0.126418
130.3766045,0.5641762,0.06174,9.27785,0.125802
130.4222442,0.5512392,0.0779,10.0859,0.0979429
130.4587532,0.45239,0.00007,2.50584,0.0678312
130.3624664,0.5027738,0.05243,8.97054,0.129495
130.4938346,0.5065698,0.13369,10.4008,0.131508
130.5406289,0.5211946,0.07813,9.97393,0.117554
130.5382845,0.4257863,0.07824,9.42157,0.12476
130.7453515,0.5250101,0.00016,3.37091,0.180972
130.8887412,0.5339857,0.10185,9.97876,0.186315
130.8622466,0.4438818,0.05077,9.61092,0.130839
130.9032131,0.5957617,0.05079,10.4599,0.110821
130.7984887,0.5669508,0.05118,9.0756,0.140306
131.0620697,0.6091653,0.05128,10.2098,0.142067
130.9609206,0.5973439,0.05033,9.83408,0.102891
131.0816409,0.6247319,0.09809,10.0905,0.120965
131.1508704,0.4592608,0.06998,10.32,0.13731
131.1567274,0.6290423,0.09768,10.568,0.104258
131.1993127,0.5900309,0.00021,3.35881,0.102108
131.37148755,0.61314646,0.0003,3.33931,0.127136
131.2296625,0.4738455,0.09721,10.0669,0.129245
131.2933459,0.4854411,0.09769,9.63083,0.115175
131.3153591,0.5254317,0.03507,8.50013,0.129016
131.3477234,0.4755575,0.13788,10.4219,0.124684
131.4262705,0.6172922,0.06909,9.025,0.130285
131.5074046,0.5077464,0.06982,10.7266,0.116048
131.5080053,0.4339032,0.08615,9.20609,0.116914
131.5161723,0.5938946,0.12989,10.2642,0.111892
131.474504,0.5973937,0.07531,9.47472,0.156984
131.52514483,0.55348101,0.00016,2.64162,0.128791
131.6697244,0.4909774,0.10986,9.91049,0.118181
131.6730964,0.4598495,0.13011,10.2199,0.119824
131.6883689,0.4586274,0.1102,10.6987,0.115677
131.7147801,0.525559,0.12869,10.3385,0.114304
131.7243309,0.4890566,0.11023,9.76091,0.15549
131.7439201,0.4502251,0.0521,9.21671,0.130806
131.960208824,0.598230434,0.11019,9.76571,0.100058
131.8966615,0.5617523,0.05838,9.73432,0.144997
131.9074852,0.5555138,0.05815,9.51631,0.11763
131.895447,0.6174914,0.1105,9.75418,0.113218
131.9790602,0.566703,0.0585,10.2583,0.121014
132.0691987,0.4812292,0.11042,9.54853,0.157927
132.0692681,0.483223,0.11017,9.02428,0.174879
132.2593621,0.4220826,0.09951,10.6407,0.119314
132.2881592,0.4197048,0.11759,10.51,0.181254
132.2954334,0.4280389,0.13156,10.8169,0.110664
132.3574236,0.4252509,0.09885,10.4261,0.12556
132.3719071,0.4371386,0.09922,10.791,0.102219
132.3909684,0.5017981,0.09101,9.35293,0.129466
132.5477145,0.6222867,0.08732,10.1147,0.400757
132.5823575,0.5661623,0.06722,10.4981,0.127737
132.6283467,0.548306,0.06688,8.97771,0.129398
132.6389387,0.582537,0.08728,9.65097,0.13873
132.6423293,0.4923972,0.06428,10.7693,0.107382
132.6666089,0.5699898,0.04507,9.75425,0.135688
132.6634337,0.4601501,0.05253,9.82016,0.11269
132.6667439,0.4410549,0.05218,10.0733,0.106486
132.7162371,0.6139729,0.0602,9.42882,0.228115
132.7812593,0.5946799,0.09921,10.4227,0.103578
132.7985408,0.4527276,0.08734,9.6952,0.106645
132.8316027,0.4472407,0.11788,10.1107,0.149471
132.9156321,0.4626939,0.05276,9.42397,0.138842
132.9216281,0.5724752,0.05109,10.3516,0.121031
132.973451,0.5885656,0.05124,9.57913,0.125127
132.980057,0.488508,0.13166,10.2642,0.109758
132.9257873,0.4873016,0.05092,8.84624,0.134668
133.1438638,0.5253329,0.0001,1.70728,0.0911306
133.0552501,0.4700075,0.05265,9.11031,0.144786
133.1668179,0.5454181,0.13169,10.0187,0.113145
133.24237281,0.48578977,0.00007,2.31844,0.0809428
133.25674763,0.42674688,0.00003,1.73845,0.120244
133.3374256,0.4416811,0.10927,10.118,0.121774
133.3565211,0.6249875,0.10883,10.707,0.104939
133.3594108,0.6148288,0.11225,9.68666,0.122976
133.5057679,0.5589779,0.0576,10.8162,0.110911
133.5106431,0.5507993,0.10922,10.4817,0.120546
133.5354937,0.4985931,0.02821,10.1056,0.131178
133.550520109,0.571589104,0.10903,10.7463,0.112382
133.5079982,0.5890648,0.1304,9.82256,0.148731
133.5429934,0.4572299,0.09632,10.088,0.105181
133.5482674,0.6128271,0.11241,10.2236,0.180291
133.5693442,0.5134408,0.10721,10.3571,0.116835
133.5813005,0.4989109,0.10792,10.4429,0.116308
133.5820666,0.5772637,0.10084,10.3138,0.0942614
133.5839976,0.6201662,0.10423,10.5988,0.181601
133.5903471,0.6095267,0.10787,10.484,0.100226
133.6067844,0.624814,0.10609,10.553,0.100956
133.6102173,0.5899949,0.10411,10.5763,0.120015
133.6120786,0.5408992,0.10473,10.593,0.0955151
133.5231395,0.5444708,0.05834,8.94759,0.126775
133.6438866,0.4850091,0.05317,10.0751,0.116761
133.6534508,0.6281057,0.11294,11.3865,0.107952
133.6546563,0.6257785,0.11346,10.4975,0.241904
133.6400679,0.4563479,0.10705,9.7175,0.117154
133.6445153,0.5489025,0.10714,10.4131,0.110691
133.6468437,0.5885082,0.10475,10.5707,0.170153
133.6549054,0.4993048,0.10952,10.0441,0.116475
133.659197,0.6163592,0.1091,10.3836,0.118089
133.6703918,0.572866,0.10753,10.3485,0.109818
133.6861049,0.6222469,0.10096,9.90651,0.127496
133.6921766,0.5258027,0.10776,10.1479,0.107169
133.7085963,0.5682261,0.10763,10.9104,0.106816
133.7152177,0.5284158,0.10837,10.0997,0.096469
133.7195371,0.626825,0.10765,10.0753,0.108674
133.746153,0.427211,0.05277,9.33048,0.151217
133.6484619,0.6101527,0.11319,10.1419,0.107776
133.6776936,0.6173799,0.10078,9.99981,0.170133
133.6812798,0.4333049,0.10982,10.2262,0.22635
133.8648603,0.5250513,0.00016,2.84398,0.163888
133.7810544,0.5686818,0.00055,5.41868,0.116325
133.7944834,0.6239278,0.11265,10.1935,0.121984
133.8104044,0.4484167,0.108,10.1314,0.0999326
133.8850598,0.4694167,0.10882,10.2926,0.11362
133.9053511,0.4743475,0.10901,10.0824,0.118473
134.016967,0.5306836,0.05272,8.86338,0.132621
134.02295444,0.52554376,0.00046,4.44339,0.140823
134.0246261,0.6063202,0.10929,11.0327,0.148783
134.2533733,0.505587,0.05311,10.809,0.114392
134.272052,0.4787453,0.05861,8.93567,0.164969
134.325697,0.5880477,0.11958,10.2268,0.13017
134.3605704,0.496471,0.11041,9.58679,0.117717
134.2677481,0.4378708,0.12555,9.98996,0.305051
134.4635576,0.556356,0.10425,9.28292,0.124013
134.480062,0.5207228,0.13375,10.5286,0.141446
134.5112399,0.4547285,0.103,9.61188,0.116046
134.5262277,0.6116488,0.10351,9.37544,0.120193
134.5451705,0.574711,0.1043,9.64378,0.114952
134.5693929,0.5356834,0.1221,10.5632,0.106927
134.6033672,0.601954,0.13381,10.7161,0.114031
134.6077446,0.6028847,0.13331,10.1269,0.102453
134.664891,0.4247278,0.04056,8.41525,0.116333
134.5694186,0.4396799,0.0114,7.21755,0.0882047
134.9437389,0.5067295,0.11154,10.4303,0.113546
134.9434047,0.582879,0.01117,8.13387,0.118044
135.0597953,0.454827,0.08878,10.2601,0.104257
135.033754,0.5721821,0.05841,9.07951,0.164939
135.2414961,0.6044021,0.11273,10.1055,0.117264
135.1513574,0.450196,0.05856,9.0929,0.336772
135.350029,0.5247344,0.00053,5.93279,0.0850636
135.4382679,0.5218478,0.01849,9.31316,0.136185
135.4235207,0.5827374,0.05283,10.1444,0.122996
135.5348202,0.5955555,0.07058,10.0513,0.10335
135.6387722,0.449509,0.14894,11.2004,0.125112
135.6881507,0.4967101,0.14932,10.8972,0.13094
135.612892,0.5809433,0.14902,9.79233,0.107972
135.769784,0.5728699,0.10518,10.1662,0.105424
135.8820969,0.5094933,0.12707,10.6625,0.160763
135.9110813,0.5969688,0.12727,9.8945,0.117327
136.0319327,0.5254593,0.12262,11.0181,0.107806
136.0417165,0.6183129,0.12682,10.2686,0.100592
136.1266466,0.4691588,0.14881,10.7654,0.120886
136.1284719,0.4703117,0.1485,10.1422,0.178554
136.1390826,0.4341033,0.14315,10.5843,0.107175
136.2068467,0.4729686,0.14819,10.738,0.0992116
136.2650363,0.5285121,0.07732,9.90797,0.118932
136.2045392,0.4637636,0.14851,10.4821,0.127097
136.1674184,0.5850821,0.10252,9.66135,0.122879
136.2221578,0.6035166,0.1197,9.98672,0.116728
136.3720389,0.5848704,0.07109,9.80522,0.251963
136.4445139,0.4619803,0.13231,10.726,0.121575
136.4564441,0.5891836,0.10072,10.2285,0.107302
136.5887323,0.5179738,0.14809,9.71499,0.133652
136.6056925,0.593465,0.06996,9.46719,0.125548
136.4733585,0.4689907,0.13271,10.1939,0.133523
136.6026647,0.5735617,0.05331,9.07207,0.137144
136.6661307,0.4615616,0.14871,10.5824,0.104502
136.6679218,0.5888584,0.12564,10.3941,0.115494
136.6912659,0.5915763,0.10074,9.63966,0.168433
136.7458048,0.5427442,0.05364,10.079,0.118632
136.7716273,0.5309915,0.05356,8.84782,0.115492
136.8760076,0.5222735,0.02726,8.17166,0.128449
137.02439,0.5733324,0.0537,10.6597,0.109408
136.9176422,0.4759733,0.07773,9.17653,0.122764
136.9260379,0.611166,0.09546,9.5721,0.113843
136.945496,0.5750393,0.05345,10.3531,0.129378
136.9544823,0.6040476,0.05359,9.26894,0.112706
136.9952033,0.5837848,0.14655,11.0117,0.11235
137.0018842,0.4475938,0.09533,10.9355,0.110661
137.0335868,0.5921715,0.05378,9.12704,0.134632
137.0341653,0.5406689,0.09556,10.0182,0.103551
137.0407707,0.4922266,0.07757,10.2289,0.104549
137.1743128,0.4846672,0.01884,10.4779,0.10947
